"film_id","inventory_id","rental_id","title","name","rental_date","return_date","rental_duration"
371,1704,11348,"Gosford Donnie","Action","2005-08-02 17:18:38","2005-08-06 16:11:38","4"
408,1871,11349,"Head Stranger","Games","2005-08-02 17:21:49","2005-08-06 18:40:49","4"
280,1265,11350,"Empire Malkovich","Children","2005-08-02 17:22:59","2005-08-09 19:56:59","7"
55,242,11351,"Barbarella Streetcar","Sci-Fi","2005-08-02 17:28:07","2005-08-09 21:55:07","7"
606,2760,11352,"Mummy Creatures","Sports","2005-08-02 17:29:39","2005-08-10 15:31:39","8"
377,1729,11353,"Grease Youth","Family","2005-08-02 17:34:45","2005-08-09 16:01:45","7"
411,1887,11354,"Heavenly Gun","Music","2005-08-02 17:35:10","2005-08-09 12:07:10","7"
586,2673,11355,"Mockingbird Hollywood","Action","2005-08-02 17:37:43","2005-08-05 19:59:43","3"
68,303,11356,"Betrayed Rear","Children","2005-08-02 17:42:40","2005-08-11 23:29:40","9"
579,2644,11357,"Minds Truman","Action","2005-08-02 17:42:49","2005-08-11 18:14:49","9"
514,2361,11358,"Lebowski Soldiers","Drama","2005-08-02 17:45:02","2005-08-11 18:16:02","9"
360,1648,11359,"Glass Dying","Action","2005-08-02 17:45:55","2005-08-10 20:53:55","8"
380,1750,11360,"Greek Everyone","Foreign","2005-08-02 17:46:04","2005-08-04 21:02:04","2"
249,1124,11361,"Dracula Crystal","Classics","2005-08-02 17:46:34","2005-08-03 15:21:34","1"
576,2628,11362,"Mighty Luck","Documentary","2005-08-02 17:47:25","2005-08-07 20:14:25","5"
700,3190,11363,"Prix Undefeated","Family","2005-08-02 17:48:39","2005-08-05 17:20:39","3"
986,4515,11364,"Wonka Sea","Animation","2005-08-02 17:53:36","2005-08-03 14:16:36","1"
254,1151,11365,"Driver Annie","Sports","2005-08-02 18:00:09","2005-08-04 13:40:09","2"
784,3583,11366,"Shanghai Tycoon","Travel","2005-08-02 18:01:25","2005-08-11 15:02:25","9"
315,1440,11367,"Finding Anaconda","Family","2005-08-02 18:01:38","2005-08-04 13:19:38","2"
190,866,11368,"Creepers Kane","Classics","2005-08-02 18:03:05","2005-08-07 20:40:05","5"
544,2480,11369,"Madison Trap","Documentary","2005-08-02 18:04:41","2005-08-09 18:41:41","7"
677,3077,11370,"Pianist Outfield","New","2005-08-02 18:06:01","2005-08-04 15:10:01","2"
72,324,11371,"Bill Others","Documentary","2005-08-02 18:07:36","2005-08-06 17:52:36","4"
174,796,11372,"Confidential Interview","Music","2005-08-02 18:10:50","2005-08-07 17:58:50","5"
40,181,11373,"Army Flintstones","Documentary","2005-08-02 18:14:12","2005-08-06 23:37:12","4"
616,2805,11374,"National Story","Documentary","2005-08-02 18:14:54","2005-08-04 18:22:54","2"
236,1064,11375,"Divine Resurrection","Games","2005-08-02 18:14:56","2005-08-08 23:29:56","6"
555,2530,11376,"Mallrats United","Comedy","2005-08-02 18:16:00","2005-08-11 23:38:00","9"
733,3334,11377,"River Outlaw","Sports","2005-08-02 18:16:47","2005-08-08 13:46:47","6"
837,3824,11378,"Stage World","Comedy","2005-08-02 18:16:52","2005-08-03 14:25:52","1"
56,251,11379,"Barefoot Manchurian","Action","2005-08-02 18:16:55","2005-08-07 18:12:55","5"
233,1046,11380,"Disciple Mother","Travel","2005-08-02 18:17:32","2005-08-03 19:26:32","1"
222,993,11381,"Desert Poseidon","Horror","2005-08-02 18:19:29","2005-08-08 20:39:29","6"
843,3848,11382,"Steel Santa","Classics","2005-08-02 18:20:52","2005-08-07 17:06:52","5"
57,257,11383,"Basic Easy","Travel","2005-08-02 18:22:05","2005-08-11 17:18:05","9"
623,2840,11384,"Newton Labyrinth","Foreign","2005-08-02 18:23:01","2005-08-05 17:59:01","3"
543,2478,11385,"Madigan Dorado","Travel","2005-08-02 18:23:11","2005-08-06 12:37:11","4"
115,519,11386,"Campus Remember","Action","2005-08-02 18:24:03","2005-08-06 21:22:03","4"
546,2491,11387,"Madre Gables","Games","2005-08-02 18:32:38","2005-08-07 19:08:38","5"
105,477,11388,"Bull Shawshank","Action","2005-08-02 18:35:55","2005-08-09 21:56:55","7"
720,3267,11389,"Redemption Comforts","New","2005-08-02 18:39:12","2005-08-03 23:23:12","1"
689,3135,11390,"Pollock Deliverance","Foreign","2005-08-02 18:39:16","2005-08-04 21:43:16","2"
444,2039,11391,"Hustler Party","Comedy","2005-08-02 18:40:12","2005-08-10 15:55:12","8"
58,261,11392,"Beach Heartbreakers","Documentary","2005-08-02 18:41:11","2005-08-11 21:41:11","9"
231,1033,11393,"Dinosaur Secretary","Family","2005-08-02 18:44:29","2005-08-11 23:58:29","9"
452,2087,11394,"Illusion Amelie","Foreign","2005-08-02 18:44:45","2005-08-06 22:51:45","4"
920,4234,11395,"Unbreakable Karate","New","2005-08-02 18:47:44","2005-08-10 17:07:44","8"
255,1155,11396,"Driving Polish","Music","2005-08-02 18:48:29","2005-08-04 16:05:29","2"
562,2566,11397,"Masked Bubble","Music","2005-08-02 18:53:14","2005-08-09 18:09:14","7"
862,3952,11398,"Summer Scarface","Classics","2005-08-02 18:55:15","2005-08-10 19:50:15","8"
454,2094,11399,"Impact Aladdin","Music","2005-08-02 18:56:28","2005-08-11 23:19:28","9"
691,3150,11400,"Poseidon Forever","Sports","2005-08-02 19:00:52","2005-08-09 19:45:52","7"
391,1799,11401,"Half Outfield","Family","2005-08-02 19:05:06","2005-08-09 22:34:06","7"
724,3291,11402,"Remember Diary","Family","2005-08-02 19:07:21","2005-08-07 20:59:21","5"
887,4072,11403,"Thief Pelican","Animation","2005-08-02 19:10:21","2005-08-04 00:44:21","1"
723,3285,11404,"Reign Gentlemen","Sci-Fi","2005-08-02 19:12:40","2005-08-11 22:38:40","9"
91,418,11405,"Bound Cheaper","Classics","2005-08-02 19:13:39","2005-08-07 19:19:39","5"
550,2502,11406,"Maguire Apache","Family","2005-08-02 19:16:10","2005-08-04 20:51:10","2"
753,3437,11407,"Rush Goodfellas","Family","2005-08-02 19:18:43","2005-08-08 16:15:43","6"
387,1779,11408,"Gun Bonnie","Games","2005-08-02 19:25:13","2005-08-06 17:12:13","4"
807,3691,11409,"Sleuth Orient","Games","2005-08-02 19:26:51","2005-08-07 19:55:51","5"
151,692,11410,"Cincinatti Whisperer","Sci-Fi","2005-08-02 19:29:01","2005-08-11 16:50:01","9"
328,1497,11411,"Forever Candidate","Children","2005-08-02 19:29:47","2005-08-09 16:27:47","7"
491,2271,11412,"Jumping Wrath","Children","2005-08-02 19:32:51","2005-08-11 22:16:51","9"
247,1115,11413,"Downhill Enough","Comedy","2005-08-02 19:35:19","2005-08-05 21:33:19","3"
384,1772,11414,"Grosse Wonderful","Music","2005-08-02 19:43:07","2005-08-07 15:22:07","5"
475,2197,11415,"Japanese Run","Horror","2005-08-02 19:43:38","2005-08-10 15:13:38","8"
402,1848,11416,"Harper Dying","Animation","2005-08-02 19:44:04","2005-08-11 15:30:04","9"
677,3083,11417,"Pianist Outfield","New","2005-08-02 19:44:46","2005-08-11 21:43:46","9"
981,4490,11418,"Wolves Desire","Travel","2005-08-02 19:45:33","2005-08-06 17:40:33","4"
114,514,11419,"Camelot Vacation","Sci-Fi","2005-08-02 19:46:38","2005-08-11 14:49:38","9"
857,3928,11420,"Strictly Scarface","Comedy","2005-08-02 19:47:56","2005-08-05 21:48:56","3"
738,3361,11421,"Rocketeer Mother","Foreign","2005-08-02 19:51:53","2005-08-12 00:50:53","9"
76,342,11422,"Birdcage Casper","Music","2005-08-02 19:52:08","2005-08-11 18:40:08","9"
753,3431,11423,"Rush Goodfellas","Family","2005-08-02 19:57:13","2005-08-06 00:54:13","3"
231,1030,11424,"Dinosaur Secretary","Family","2005-08-02 19:57:42","2005-08-10 16:57:42","8"
220,989,11425,"Deer Virginian","Music","2005-08-02 19:58:48","2005-08-03 19:30:48","1"
26,130,11426,"Annie Identity","Sci-Fi","2005-08-02 20:00:09","2005-08-09 01:30:09","6"
724,3287,11427,"Remember Diary","Family","2005-08-02 20:02:39","2005-08-04 22:26:39","2"
158,722,11428,"Clones Pinocchio","Music","2005-08-02 20:03:10","2005-08-04 01:55:10","1"
244,1098,11429,"Dorado Notting","Music","2005-08-02 20:03:52","2005-08-10 16:38:52","8"
488,2258,11430,"Joon Northwest","Sports","2005-08-02 20:04:36","2005-08-08 19:43:36","6"
308,1409,11431,"Ferris Mother","Comedy","2005-08-02 20:05:16","2005-08-04 00:05:16","1"
214,959,11432,"Daughter Madigan","Children","2005-08-02 20:10:01","2005-08-07 01:28:01","4"
1,1,11433,"Academy Dinosaur","Documentary","2005-08-02 20:13:10","2005-08-11 21:35:10","9"
693,3154,11434,"Potter Connecticut","Animation","2005-08-02 20:13:14","2005-08-05 15:01:14","3"
355,1625,11435,"Ghostbusters Elf","Animation","2005-08-02 20:14:23","2005-08-05 20:40:23","3"
840,3834,11436,"Stampede Disturbing","Games","2005-08-02 20:16:06","2005-08-05 20:40:06","3"
588,2679,11437,"Model Fish","Children","2005-08-02 20:20:06","2005-08-05 22:17:06","3"
232,1040,11438,"Dirty Ace","Games","2005-08-02 20:21:08","2005-08-10 22:12:08","8"
637,2897,11439,"Open African","Sci-Fi","2005-08-02 20:22:45","2005-08-04 18:30:45","2"
598,2727,11440,"Mosquito Armageddon","Sports","2005-08-02 20:24:02","2005-08-07 16:42:02","5"
230,1027,11441,"Diary Panic","Drama","2005-08-02 20:25:41","2005-08-05 00:05:41","2"
571,2598,11442,"Metal Armageddon","Documentary","2005-08-02 20:26:19","2005-08-07 00:33:19","4"
285,1291,11443,"English Bulworth","Sci-Fi","2005-08-02 20:29:30","2005-08-07 01:08:30","4"
311,1419,11444,"Fiction Christmas","Foreign","2005-08-02 20:32:55","2005-08-08 23:21:55","6"
734,3340,11445,"Road Roxanne","Documentary","2005-08-02 20:33:35","2005-08-08 16:02:35","6"
164,748,11446,"Coast Rainbow","Documentary","2005-08-02 20:33:37","2005-08-03 18:22:37","1"
846,3868,11447,"Sting Personal","New","2005-08-02 20:36:25","2005-08-07 18:52:25","5"
263,1185,11448,"Durham Panky","Sports","2005-08-02 20:44:33","2005-08-05 22:58:33","3"
723,3279,11449,"Reign Gentlemen","Sci-Fi","2005-08-02 20:44:43","2005-08-07 23:47:43","5"
437,2009,11450,"House Dynamite","Family","2005-08-02 20:45:54","2005-08-08 17:17:54","6"
169,776,11451,"Comforts Rush","Travel","2005-08-02 20:45:56","2005-08-06 21:42:56","4"
275,1245,11452,"Egypt Tenenbaums","Horror","2005-08-02 20:59:52","2005-08-12 01:16:52","9"
1000,4578,11453,"Zorro Ark","Comedy","2005-08-02 21:00:05","2005-08-08 22:03:05","6"
638,2901,11454,"Operation Operation","Comedy","2005-08-02 21:04:39","2005-08-05 19:03:39","3"
436,2000,11455,"Hours Rage","New","2005-08-02 21:07:06","2005-08-12 01:21:06","9"
794,3638,11456,"Side Ark","Action","2005-08-02 21:14:04","2005-08-07 19:49:04","5"
358,1642,11457,"Gilmore Boiled","Classics","2005-08-02 21:14:16","2005-08-10 02:39:16","7"
769,3514,11458,"School Jacket","Foreign","2005-08-02 21:24:02","2005-08-04 01:32:02","1"
816,3730,11459,"Snowman Rollercoaster","Animation","2005-08-02 21:25:25","2005-08-04 19:57:25","2"
894,4113,11460,"Tomatoes Hellfighters","Travel","2005-08-02 21:28:03","2005-08-08 18:24:03","6"
946,4343,11461,"Virtual Spoilers","Family","2005-08-02 21:35:00","2005-08-05 01:34:00","2"
37,167,11462,"Arizona Bang","Classics","2005-08-02 21:36:46","2005-08-10 01:48:46","7"
423,1944,11463,"Hollywood Anonymous","Children","2005-08-02 21:37:36","2005-08-08 03:11:36","5"
118,538,11464,"Canyon Stock","Animation","2005-08-02 21:42:07","2005-08-03 21:44:07","1"
473,2190,11465,"Jacket Frisco","Drama","2005-08-02 21:43:52","2005-08-10 22:24:52","8"
738,3363,11466,"Rocketeer Mother","Foreign","2005-08-02 21:46:46","2005-08-06 01:42:46","3"
55,246,11467,"Barbarella Streetcar","Sci-Fi","2005-08-02 21:47:07","2005-08-09 00:50:07","6"
696,3168,11468,"Pride Alamo","Animation","2005-08-02 21:47:26","2005-08-05 02:30:26","2"
51,230,11469,"Balloon Homeward","Music","2005-08-02 21:48:09","2005-08-06 18:37:09","4"
519,2379,11470,"Liberty Magnificent","Sports","2005-08-02 21:48:28","2005-08-05 23:58:28","3"
741,3378,11471,"Roman Punk","Music","2005-08-02 21:49:03","2005-08-08 00:17:03","5"
397,1829,11472,"Hanky October","Sci-Fi","2005-08-02 21:49:06","2005-08-11 20:17:06","9"
135,620,11473,"Chance Resurrection","Sports","2005-08-02 21:52:03","2005-08-09 02:01:03","6"
124,574,11474,"Casper Dragonfly","Children","2005-08-02 21:53:08","2005-08-05 22:36:08","3"
806,3687,11475,"Sleepy Japanese","New","2005-08-02 21:55:09","2005-08-09 20:28:09","7"
159,724,11476,"Closer Bang","Comedy","2005-08-02 22:03:47","2005-08-09 02:19:47","6"
365,1671,11477,"Gold River","Comedy","2005-08-02 22:09:01","2005-08-07 03:46:01","4"
857,3932,11478,"Strictly Scarface","Comedy","2005-08-02 22:09:05","2005-08-04 18:02:05","2"
889,4077,11479,"Ties Hunger","Children","2005-08-02 22:18:13","2005-08-12 00:43:13","9"
904,4161,11480,"Train Bunch","Horror","2005-08-02 22:18:24","2005-08-04 21:22:24","2"
877,4028,11481,"Taxi Kick","Music","2005-08-02 22:18:41","2005-08-09 23:43:41","7"
307,1400,11482,"Fellowship Autumn","Travel","2005-08-02 22:24:31","2005-08-04 01:48:31","1"
348,1586,11483,"Gandhi Kwai","Family","2005-08-02 22:28:22","2005-08-11 18:06:22","9"
73,330,11484,"Bingo Talented","Sci-Fi","2005-08-02 22:28:23","2005-08-04 20:51:23","2"
408,1872,11485,"Head Stranger","Games","2005-08-02 22:33:25","2005-08-04 23:26:25","2"
352,1610,11486,"Gathering Calendar","Games","2005-08-02 22:34:06","2005-08-09 00:46:06","6"
160,734,11487,"Club Graffiti","Animation","2005-08-02 22:35:05","2005-08-08 00:54:05","5"
554,2520,11488,"Malkovich Pet","Classics","2005-08-02 22:35:15","2005-08-09 00:28:15","6"
658,3001,11489,"Paris Weekend","Horror","2005-08-02 22:35:28","2005-08-04 00:29:28","1"
262,1178,11490,"Dumbo Lust","Family","2005-08-02 22:36:00","2005-08-09 16:36:00","7"
59,268,11491,"Bear Graceland","Children","2005-08-02 22:44:50","2005-08-11 01:55:50","8"
879,4037,11492,"Telegraph Voyage","Music","2005-08-02 22:46:47","2005-08-09 19:54:47","7"
740,3375,11493,"Rollercoaster Bringing","Horror","2005-08-02 22:47:00","2005-08-10 20:53:00","8"
870,3994,11494,"Swarm Gold","Horror","2005-08-02 22:51:23","2005-08-09 01:52:23","6"
280,1265,11495,"Empire Malkovich","Children","2005-08-16 22:51:20","2005-08-23 00:44:20","6"
97,436,11497,"Bride Intrigue","Action","2005-08-16 22:52:30","2005-08-21 19:52:30","5"
109,487,11498,"Butterfly Chocolat","New","2005-08-16 22:52:54","2005-08-25 03:27:54","8"
844,3857,11499,"Steers Armageddon","Sports","2005-08-16 22:54:12","2005-08-24 03:37:12","7"
871,4003,11500,"Sweden Shining","Comedy","2005-08-16 23:01:22","2005-08-24 22:54:22","8"
464,2147,11501,"Intentions Empire","Animation","2005-08-16 23:04:53","2005-08-19 20:57:53","3"
976,4470,11502,"Wind Phantom","Games","2005-08-16 23:06:30","2005-08-19 03:49:30","2"
327,1496,11503,"Fool Mockingbird","Action","2005-08-16 23:10:34","2005-08-25 03:55:34","8"
461,2132,11504,"Insects Stone","Animation","2005-08-16 23:16:46","2005-08-18 20:49:46","2"
735,3344,11505,"Robbers Joon","Children","2005-08-16 23:18:47","2005-08-23 19:52:47","7"
334,1529,11506,"Freddy Storm","Horror","2005-08-16 23:25:48","2005-08-22 18:17:48","6"
913,4197,11507,"Troopers Metal","New","2005-08-16 23:26:43","2005-08-24 22:48:43","8"
590,2688,11508,"Money Harold","New","2005-08-16 23:27:36","2005-08-25 01:34:36","8"
603,2750,11509,"Movie Shakespeare","Family","2005-08-16 23:29:53","2005-08-19 02:09:53","2"
657,2997,11510,"Paradise Sabrina","Comedy","2005-08-16 23:30:07","2005-08-25 17:35:07","9"
460,2127,11511,"Innocent Usual","Foreign","2005-08-16 23:39:59","2005-08-18 18:04:59","2"
275,1248,11512,"Egypt Tenenbaums","Horror","2005-08-16 23:51:06","2005-08-26 02:06:06","9"
977,4473,11513,"Window Side","Travel","2005-08-16 23:51:33","2005-08-24 01:37:33","7"
922,4240,11514,"Undefeated Dalmations","Horror","2005-08-16 23:53:10","2005-08-23 22:04:10","7"
234,1053,11515,"Disturbing Scarface","Sci-Fi","2005-08-16 23:54:34","2005-08-21 19:00:34","5"
406,1860,11516,"Haunting Pianist","Games","2005-08-16 23:54:47","2005-08-17 20:05:47","1"
928,4266,11517,"Uptown Young","Children","2005-08-16 23:56:28","2005-08-21 22:40:28","5"
725,3297,11518,"Requiem Tycoon","Classics","2005-08-16 23:59:49","2005-08-17 22:51:49","1"
231,1034,11519,"Dinosaur Secretary","Family","2005-08-17 00:01:27","2005-08-19 04:54:27","2"
773,3536,11520,"Seabiscuit Punk","Sports","2005-08-17 00:04:28","2005-08-26 02:03:28","9"
102,463,11521,"Bubble Grosse","Sports","2005-08-17 00:04:54","2005-08-21 00:57:54","4"
443,2033,11522,"Hurricane Affair","Comedy","2005-08-17 00:05:05","2005-08-24 04:56:05","7"
293,1329,11523,"Exorcist Sting","Sports","2005-08-17 00:10:10","2005-08-24 22:39:10","8"
71,317,11524,"Bilko Anonymous","Family","2005-08-17 00:10:55","2005-08-23 05:30:55","6"
245,1107,11525,"Double Wrath","Animation","2005-08-17 00:15:31","2005-08-20 21:14:31","4"
527,2419,11526,"Lola Agent","Horror","2005-08-17 00:17:38","2005-08-18 03:59:38","1"
35,162,11527,"Arachnophobia Rollercoaster","Horror","2005-08-17 00:25:06","2005-08-22 21:13:06","6"
199,893,11528,"Cupboard Sinners","Documentary","2005-08-17 00:27:23","2005-08-22 06:12:23","5"
676,3071,11529,"Philadelphia Wife","Sports","2005-08-17 00:28:01","2005-08-19 04:47:01","2"
80,365,11530,"Blanket Beverly","Family","2005-08-17 00:29:00","2005-08-22 03:22:00","5"
395,1817,11531,"Handicap Boondock","Action","2005-08-17 00:30:04","2005-08-20 01:12:04","3"
424,1947,11532,"Holocaust Highball","Children","2005-08-17 00:34:14","2005-08-22 19:37:14","6"
924,4252,11533,"Unforgiven Zoolander","Sci-Fi","2005-08-17 00:34:53","2005-08-22 06:10:53","5"
527,2414,11534,"Lola Agent","Horror","2005-08-17 00:35:27","2005-08-24 01:36:27","7"
360,1649,11535,"Glass Dying","Action","2005-08-17 00:39:54","2005-08-24 20:46:54","8"
600,2735,11536,"Motions Details","Horror","2005-08-17 00:40:03","2005-08-21 19:11:03","5"
43,190,11537,"Atlantis Cause","Family","2005-08-17 00:41:08","2005-08-19 00:25:08","2"
121,554,11538,"Carol Texas","Animation","2005-08-17 00:44:04","2005-08-18 03:43:04","1"
448,2064,11539,"Idaho Love","New","2005-08-17 00:45:41","2005-08-19 06:03:41","2"
743,3385,11540,"Room Roman","Animation","2005-08-17 00:48:03","2005-08-25 03:46:03","8"
465,2155,11542,"Interview Liaisons","New","2005-08-17 00:51:32","2005-08-24 20:29:32","8"
626,2860,11543,"Noon Papi","Children","2005-08-17 00:54:28","2005-08-25 04:31:28","8"
183,836,11544,"Conversation Downhill","Family","2005-08-17 00:55:07","2005-08-22 19:25:07","6"
702,3198,11545,"Pulp Beverly","Horror","2005-08-17 00:56:06","2005-08-25 22:47:06","9"
554,2522,11546,"Malkovich Pet","Classics","2005-08-17 00:57:36","2005-08-18 23:16:36","2"
161,737,11547,"Clue Grail","Music","2005-08-17 00:59:24","2005-08-20 04:03:24","3"
105,480,11548,"Bull Shawshank","Action","2005-08-17 00:59:47","2005-08-22 05:09:47","5"
210,945,11549,"Darko Dorado","Action","2005-08-17 01:01:48","2005-08-19 21:24:48","3"
651,2972,11550,"Packer Madigan","Animation","2005-08-17 01:02:06","2005-08-22 21:44:06","6"
737,3356,11551,"Rock Instinct","Horror","2005-08-17 01:03:49","2005-08-18 22:31:49","2"
253,1143,11552,"Drifter Commandments","Action","2005-08-17 01:04:29","2005-08-23 23:07:29","7"
730,3317,11553,"Ridgemont Submarine","New","2005-08-17 01:04:31","2005-08-24 00:44:31","7"
478,2212,11554,"Jaws Harry","Comedy","2005-08-17 01:05:17","2005-08-20 06:20:17","3"
563,2569,11555,"Massacre Usual","Games","2005-08-17 01:08:59","2005-08-18 06:09:59","1"
82,373,11556,"Blood Argonauts","Family","2005-08-17 01:11:53","2005-08-18 23:41:53","2"
518,2376,11557,"Liaisons Sweet","Travel","2005-08-17 01:19:20","2005-08-24 02:25:20","7"
367,1681,11558,"Goldmine Tycoon","Sci-Fi","2005-08-17 01:19:52","2005-08-19 00:47:52","2"
394,1812,11559,"Hamlet Wisdom","Sci-Fi","2005-08-17 01:20:26","2005-08-24 03:11:26","7"
503,2316,11560,"Kramer Chocolate","Sports","2005-08-17 01:20:30","2005-08-18 04:29:30","1"
43,189,11561,"Atlantis Cause","Family","2005-08-17 01:23:09","2005-08-23 21:02:09","7"
656,2992,11562,"Papi Necklace","Travel","2005-08-17 01:23:39","2005-08-26 06:16:39","9"
484,2237,11564,"Jerk Paycheck","Classics","2005-08-17 01:27:49","2005-08-19 22:07:49","3"
37,173,11565,"Arizona Bang","Classics","2005-08-17 01:28:05","2005-08-23 23:33:05","7"
875,4020,11566,"Talented Homicide","Sports","2005-08-17 01:28:35","2005-08-20 22:42:35","4"
123,567,11567,"Casablanca Super","Travel","2005-08-17 01:28:43","2005-08-24 20:20:43","8"
40,183,11568,"Army Flintstones","Documentary","2005-08-17 01:30:01","2005-08-18 22:21:01","2"
569,2592,11569,"Menagerie Rushmore","Animation","2005-08-17 01:31:04","2005-08-24 03:36:04","7"
539,2466,11570,"Luck Opus","Drama","2005-08-17 01:34:32","2005-08-24 05:47:32","7"
45,203,11571,"Attraction Newton","New","2005-08-17 01:37:51","2005-08-17 20:30:51","1"
768,3512,11572,"Scarface Bang","Children","2005-08-17 01:37:55","2005-08-19 06:22:55","2"
139,639,11573,"Chasing Fight","Family","2005-08-17 01:38:18","2005-08-19 05:06:18","2"
786,3596,11574,"Shepherd Midsummer","Children","2005-08-17 01:38:19","2005-08-18 20:30:19","2"
376,1725,11575,"Grapes Fury","Foreign","2005-08-17 01:50:26","2005-08-18 00:43:26","1"
73,327,11576,"Bingo Talented","Sci-Fi","2005-08-17 01:53:20","2005-08-19 00:15:20","2"
43,192,11578,"Atlantis Cause","Family","2005-08-17 01:54:13","2005-08-26 02:00:13","9"
925,4256,11579,"United Pilot","Documentary","2005-08-17 01:57:49","2005-08-22 02:42:49","5"
296,1346,11580,"Express Lonely","Sci-Fi","2005-08-17 01:59:07","2005-08-21 06:18:07","4"
276,1249,11581,"Element Freddy","Comedy","2005-08-17 02:03:02","2005-08-24 03:53:02","7"
458,2115,11582,"Indian Love","Family","2005-08-17 02:03:49","2005-08-24 03:29:49","7"
26,133,11583,"Annie Identity","Sci-Fi","2005-08-17 02:08:13","2005-08-20 23:13:13","4"
852,3906,11584,"Strangelove Desire","Children","2005-08-17 02:13:26","2005-08-22 01:24:26","5"
165,753,11585,"Coldblooded Darling","Sci-Fi","2005-08-17 02:14:36","2005-08-20 07:37:36","3"
690,3140,11586,"Pond Seattle","Animation","2005-08-17 02:20:42","2005-08-26 05:01:42","9"
292,1319,11587,"Excitement Eve","Action","2005-08-17 02:21:03","2005-08-25 21:02:03","9"
544,2480,11588,"Madison Trap","Documentary","2005-08-17 02:26:23","2005-08-22 02:32:23","5"
763,3480,11589,"Satisfaction Confidential","Sports","2005-08-17 02:28:22","2005-08-25 00:08:22","8"
786,3600,11590,"Shepherd Midsummer","Children","2005-08-17 02:28:33","2005-08-20 03:13:33","3"
365,1670,11591,"Gold River","Comedy","2005-08-17 02:29:41","2005-08-23 20:47:41","7"
158,720,11592,"Clones Pinocchio","Music","2005-08-17 02:36:04","2005-08-19 00:31:04","2"
71,319,11594,"Bilko Anonymous","Family","2005-08-17 02:47:02","2005-08-22 05:14:02","5"
103,466,11595,"Bucket Brotherhood","Travel","2005-08-17 02:53:14","2005-08-26 02:05:14","9"
366,1674,11596,"Goldfinger Sensibility","Drama","2005-08-17 02:53:55","2005-08-26 02:19:55","9"
888,4073,11597,"Thin Sagebrush","Documentary","2005-08-17 03:02:56","2005-08-26 04:47:56","9"
424,1949,11598,"Holocaust Highball","Children","2005-08-17 03:03:07","2005-08-22 21:05:07","6"
820,3749,11599,"Sons Interview","Animation","2005-08-17 03:08:10","2005-08-25 05:01:10","8"
431,1978,11600,"Hoosiers Birdcage","Foreign","2005-08-17 03:12:04","2005-08-23 07:10:04","6"
244,1098,11601,"Dorado Notting","Music","2005-08-17 03:14:47","2005-08-20 00:21:47","3"
451,2082,11602,"Igby Maker","Travel","2005-08-17 03:21:19","2005-08-19 05:23:19","2"
853,3910,11603,"Stranger Strangers","Children","2005-08-17 03:22:10","2005-08-18 06:48:10","1"
395,1820,11604,"Handicap Boondock","Action","2005-08-17 03:28:27","2005-08-19 05:38:27","2"
285,1292,11605,"English Bulworth","Sci-Fi","2005-08-17 03:30:57","2005-08-24 07:02:57","7"
899,4138,11606,"Towers Hurricane","Classics","2005-08-17 03:32:43","2005-08-18 04:30:43","1"
947,4345,11607,"Vision Torque","Foreign","2005-08-17 03:36:06","2005-08-20 01:06:06","3"
365,1673,11608,"Gold River","Comedy","2005-08-17 03:36:52","2005-08-25 07:17:52","8"
78,351,11609,"Blackout Private","Animation","2005-08-17 03:41:11","2005-08-25 01:30:11","8"
668,3048,11610,"Peak Forever","Sports","2005-08-17 03:43:37","2005-08-20 22:14:37","4"
83,375,11612,"Blues Instinct","Family","2005-08-17 03:48:51","2005-08-20 03:03:51","3"
545,2486,11613,"Madness Attacks","Foreign","2005-08-17 03:50:33","2005-08-25 00:37:33","8"
175,805,11614,"Confused Candles","Family","2005-08-17 03:52:18","2005-08-20 07:04:18","3"
944,4331,11615,"Virgin Daisy","Drama","2005-08-17 03:54:35","2005-08-23 06:54:35","6"
568,2588,11616,"Memento Zoolander","Comedy","2005-08-17 04:00:01","2005-08-20 23:03:01","4"
413,1898,11617,"Hedwig Alter","Comedy","2005-08-17 04:00:40","2005-08-18 00:36:40","1"
212,954,11618,"Darn Forrester","Action","2005-08-17 04:01:36","2005-08-23 01:02:36","6"
797,3652,11619,"Silence Kane","Music","2005-08-17 04:03:26","2005-08-22 03:07:26","5"
833,3801,11620,"Splendor Patton","Children","2005-08-17 04:06:22","2005-08-17 23:53:22","1"
811,3708,11621,"Smile Earring","Travel","2005-08-17 04:13:45","2005-08-26 01:00:45","9"
111,499,11622,"Caddyshack Jedi","Action","2005-08-17 04:15:46","2005-08-24 04:48:46","7"
166,759,11623,"Color Philadelphia","Classics","2005-08-17 04:15:47","2005-08-19 04:11:47","2"
132,606,11624,"Chainsaw Uptown","Sci-Fi","2005-08-17 04:17:42","2005-08-18 02:46:42","1"
155,712,11625,"Cleopatra Devil","New","2005-08-17 04:18:52","2005-08-25 03:05:52","8"
931,4279,11626,"Valentine Vanishing","Travel","2005-08-17 04:25:42","2005-08-23 05:46:42","6"
861,3945,11627,"Suit Walls","Games","2005-08-17 04:25:47","2005-08-26 02:54:47","9"
798,3656,11628,"Silverado Goldfinger","Sci-Fi","2005-08-17 04:27:18","2005-08-25 01:12:18","8"
172,786,11629,"Coneheads Smoochy","Drama","2005-08-17 04:27:24","2005-08-26 10:25:24","9"
150,688,11630,"Cider Desire","Documentary","2005-08-17 04:27:46","2005-08-19 09:58:46","2"
