Movie Title;description;release_year;rental_duration;rental_rate;replacement_cost;rating;Genre;Revenue;payment_date;rental_date;return_date
Seattle Expecations;A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert;2006;4;4.99;18.99;PG-13;Drama;8.99;2007/04/28 02:22:40.996577000;2005/07/28 03:54:14.000000000;2005/08/05 06:20:14.000000000
Seattle Expecations;A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert;2006;4;4.99;18.99;PG-13;Drama;5.99;2007/02/18 11:47:31.996577000;2005/06/18 13:19:05.000000000;2005/06/23 07:59:05.000000000
Seattle Expecations;A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert;2006;4;4.99;18.99;PG-13;Drama;6.99;2007/04/30 01:27:46.996577000;2005/07/31 02:59:20.000000000;2005/08/06 03:52:20.000000000
Secret Groundhog;A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans;2006;6;4.99;11.99;PG;Documentary;4.99;2007/04/09 11:53:44.996577000;2005/07/09 13:25:18.000000000;2005/07/13 18:38:18.000000000
Secret Groundhog;A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans;2006;6;4.99;11.99;PG;Documentary;4.99;2007/03/18 11:45:12.996577000;2005/08/18 13:16:46.000000000;2005/08/19 10:24:46.000000000
Secret Groundhog;A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans;2006;6;4.99;11.99;PG;Documentary;5.99;2007/04/07 15:58:07.996577000;2005/07/07 17:29:41.000000000;2005/07/14 22:22:41.000000000
Secret Groundhog;A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans;2006;6;4.99;11.99;PG;Documentary;4.99;2007/03/22 18:56:04.996577000;2005/08/22 20:27:38.000000000;2005/08/23 15:24:38.000000000
Secret Groundhog;A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans;2006;6;4.99;11.99;PG;Documentary;4.99;2007/04/30 04:02:23.996577000;2005/07/31 05:33:57.000000000;2005/08/05 04:54:57.000000000
Secret Groundhog;A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans;2006;6;4.99;11.99;PG;Documentary;4.99;2007/02/16 05:04:59.996577000;2005/06/16 06:36:33.000000000;2005/06/19 07:12:33.000000000
Secret Groundhog;A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans;2006;6;4.99;11.99;PG;Documentary;4.99;2007/04/28 06:42:37.996577000;2005/07/28 08:14:11.000000000;2005/07/30 02:34:11.000000000
Secret Groundhog;A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans;2006;6;4.99;11.99;PG;Documentary;5.99;2007/02/16 08:42:01.996577000;2005/06/16 10:13:35.000000000;2005/06/23 13:54:35.000000000
Secret Groundhog;A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans;2006;6;4.99;11.99;PG;Documentary;4.99;2007/04/29 10:23:27.996577000;2005/07/29 11:55:01.000000000;2005/08/03 08:41:01.000000000
Secretary Rouge;A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory;2006;5;4.99;10.99;PG;Sports;8.99;2007/04/10 13:37:07.996577000;2005/07/10 15:08:41.000000000;2005/07/19 16:35:41.000000000
Secretary Rouge;A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory;2006;5;4.99;10.99;PG;Sports;4.99;2007/03/22 18:48:56.996577000;2005/08/22 20:20:30.000000000;2005/08/25 01:26:30.000000000
Secretary Rouge;A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory;2006;5;4.99;10.99;PG;Sports;4.99;2007/03/21 23:14:44.996577000;2005/08/22 00:46:18.000000000;2005/08/26 01:44:18.000000000
Secretary Rouge;A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory;2006;5;4.99;10.99;PG;Sports;7.99;2007/04/06 13:38:07.996577000;2005/07/06 15:09:41.000000000;2005/07/14 09:14:41.000000000
Secretary Rouge;A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory;2006;5;4.99;10.99;PG;Sports;4.99;2007/03/21 05:35:13.996577000;2005/08/21 07:06:47.000000000;2005/08/22 05:07:47.000000000
Secretary Rouge;A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory;2006;5;4.99;10.99;PG;Sports;4.99;2007/04/28 18:59:21.996577000;2005/07/28 20:30:55.000000000;2005/07/31 18:10:55.000000000
Secretary Rouge;A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory;2006;5;4.99;10.99;PG;Sports;5.99;2007/04/30 16:44:29.996577000;2005/07/30 18:16:03.000000000;2005/08/05 18:35:03.000000000
Secretary Rouge;A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory;2006;5;4.99;10.99;PG;Sports;6.99;2007/02/19 15:33:01.996577000;2005/06/19 17:04:35.000000000;2005/06/26 14:45:35.000000000
Secretary Rouge;A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory;2006;5;4.99;10.99;PG;Sports;6.99;2007/04/30 15:48:10.996577000;2005/07/30 17:19:44.000000000;2005/08/06 22:42:44.000000000
Secrets Paradise;A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse;2006;3;4.99;24.99;G;Family;10.99;2007/04/30 08:54:45.996577000;2005/07/31 10:26:19.000000000;2005/08/09 09:02:19.000000000
Secrets Paradise;A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse;2006;3;4.99;24.99;G;Family;5.99;2007/02/15 17:58:44.996577000;2005/06/15 19:30:18.000000000;2005/06/19 19:22:18.000000000
Secrets Paradise;A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse;2006;3;4.99;24.99;G;Family;4.99;2007/04/29 23:19:47.996577000;2005/07/30 00:51:21.000000000;2005/07/31 22:33:21.000000000
Secrets Paradise;A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse;2006;3;4.99;24.99;G;Family;8.99;2007/04/28 09:29:24.996577000;2005/07/28 11:00:58.000000000;2005/08/04 14:30:58.000000000
Secrets Paradise;A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse;2006;3;4.99;24.99;G;Family;9.99;2007/04/12 02:16:10.996577000;2005/07/12 03:47:44.000000000;2005/07/20 00:11:44.000000000
Secrets Paradise;A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse;2006;3;4.99;24.99;G;Family;4.99;2007/03/21 16:36:06.996577000;2005/08/21 18:07:40.000000000;2005/08/24 23:48:40.000000000
Secrets Paradise;A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse;2006;3;4.99;24.99;G;Family;8.99;2007/04/28 08:52:48.996577000;2005/07/28 10:24:22.000000000;2005/08/04 07:15:22.000000000
Secrets Paradise;A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse;2006;3;4.99;24.99;G;Family;8.99;2007/02/17 23:16:09.996577000;2005/06/18 00:47:43.000000000;2005/06/25 04:12:43.000000000
Secrets Paradise;A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse;2006;3;4.99;24.99;G;Family;4.99;2007/04/28 16:27:02.996577000;2005/07/28 17:58:36.000000000;2005/07/29 14:48:36.000000000
Sense Greek;A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House;2006;4;4.99;23.99;R;Sports;9.99;2007/04/12 20:12:42.996577000;2005/07/12 21:44:16.000000000;2005/07/21 22:21:16.000000000
Sense Greek;A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House;2006;4;4.99;23.99;R;Sports;4.99;2007/03/23 07:17:09.996577000;2005/08/23 08:48:43.000000000;2005/08/25 05:38:43.000000000
Sense Greek;A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House;2006;4;4.99;23.99;R;Sports;6.99;2007/04/08 18:34:51.996577000;2005/07/08 20:06:25.000000000;2005/07/14 20:04:25.000000000
Sense Greek;A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House;2006;4;4.99;23.99;R;Sports;4.99;2007/03/23 16:20:27.996577000;2005/08/23 17:52:01.000000000;2005/08/24 20:40:01.000000000
Sensibility Rear;A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory;2006;7;4.99;15.99;PG;Family;4.99;2007/04/27 12:52:21.996577000;2005/07/27 14:23:55.000000000;2005/07/28 14:11:55.000000000
Sensibility Rear;A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory;2006;7;4.99;15.99;PG;Family;6.99;2007/02/18 13:24:49.996577000;2005/06/18 14:56:23.000000000;2005/06/27 12:36:23.000000000
Sensibility Rear;A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory;2006;7;4.99;15.99;PG;Family;4.99;2007/04/28 05:00:11.996577000;2005/07/28 06:31:45.000000000;2005/07/30 01:36:45.000000000
Sensibility Rear;A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory;2006;7;4.99;15.99;PG;Family;4.99;2007/04/09 19:02:35.996577000;2005/07/09 20:34:09.000000000;2005/07/14 00:36:09.000000000
Sensibility Rear;A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory;2006;7;4.99;15.99;PG;Family;4.99;2007/03/17 04:18:47.996577000;2005/08/17 05:50:21.000000000;2005/08/20 03:43:21.000000000
Seven Swarm;A Unbelieveable Character Study of a Dog And a Mad Cow who must Kill a Monkey in Berlin;2006;4;4.99;15.99;R;Games;4.99;2007/03/23 02:56:51.996577000;2005/08/23 04:28:25.000000000;2005/08/26 07:19:25.000000000
Seven Swarm;A Unbelieveable Character Study of a Dog And a Mad Cow who must Kill a Monkey in Berlin;2006;4;4.99;15.99;R;Games;8.99;2007/04/29 07:09:02.996577000;2005/07/29 08:40:36.000000000;2005/08/06 08:28:36.000000000
Shakespeare Saddle;A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention;2006;6;2.99;26.99;PG-13;Sports;2.99;2007/04/09 14:12:35.996577000;2005/07/09 15:44:09.000000000;2005/07/15 18:09:09.000000000
Shakespeare Saddle;A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention;2006;6;2.99;26.99;PG-13;Sports;2.99;2007/03/21 00:10:41.996577000;2005/08/21 01:42:15.000000000;2005/08/23 20:04:15.000000000
Shakespeare Saddle;A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention;2006;6;2.99;26.99;PG-13;Sports;4.99;2007/04/27 14:18:11.996577000;2005/07/27 15:49:45.000000000;2005/08/04 15:17:45.000000000
Shakespeare Saddle;A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention;2006;6;2.99;26.99;PG-13;Sports;5.99;2007/04/08 09:31:55.996577000;2005/07/08 11:03:29.000000000;2005/07/17 15:41:29.000000000
Shakespeare Saddle;A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention;2006;6;2.99;26.99;PG-13;Sports;2.99;2007/03/18 18:35:23.996577000;2005/08/18 20:06:57.000000000;2005/08/24 20:54:57.000000000
Shakespeare Saddle;A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention;2006;6;2.99;26.99;PG-13;Sports;4.99;2007/04/30 03:21:37.996577000;2005/07/30 04:53:11.000000000;2005/08/07 00:24:11.000000000
Shakespeare Saddle;A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention;2006;6;2.99;26.99;PG-13;Sports;3.99;2007/02/17 02:45:10.996577000;2005/06/17 04:16:44.000000000;2005/06/24 07:20:44.000000000
Shakespeare Saddle;A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention;2006;6;2.99;26.99;PG-13;Sports;4.99;2007/04/30 04:04:14.996577000;2005/07/31 05:35:48.000000000;2005/08/08 04:28:48.000000000
Shakespeare Saddle;A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention;2006;6;2.99;26.99;PG-13;Sports;2.99;2007/02/18 01:41:39.996577000;2005/06/18 03:13:13.000000000;2005/06/18 21:16:13.000000000
Shakespeare Saddle;A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention;2006;6;2.99;26.99;PG-13;Sports;2.99;2007/03/02 12:02:22.996577000;2005/08/02 13:33:56.000000000;2005/08/03 08:52:56.000000000
Shane Darkness;A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin;2006;5;2.99;22.99;PG;Travel;2.99;2007/02/20 14:03:50.996577000;2005/06/20 15:35:24.000000000;2005/06/23 19:11:24.000000000
Shane Darkness;A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin;2006;5;2.99;22.99;PG;Travel;2.99;2007/03/02 10:24:57.996577000;2005/08/02 11:56:31.000000000;2005/08/06 14:16:31.000000000
Shane Darkness;A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin;2006;5;2.99;22.99;PG;Travel;3.99;2007/04/06 16:15:23.996577000;2005/07/06 17:46:57.000000000;2005/07/12 12:20:57.000000000
Shane Darkness;A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin;2006;5;2.99;22.99;PG;Travel;5.99;2007/03/22 06:00:49.996577000;2005/08/22 07:32:23.000000000;2005/08/30 11:39:23.000000000
Shane Darkness;A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin;2006;5;2.99;22.99;PG;Travel;2.99;2007/04/11 18:16:28.996577000;2005/07/11 19:48:02.000000000;2005/07/15 01:31:02.000000000
Shane Darkness;A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin;2006;5;2.99;22.99;PG;Travel;2.99;2007/03/19 08:04:54.996577000;2005/08/19 09:36:28.000000000;2005/08/24 05:53:28.000000000
Shane Darkness;A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin;2006;5;2.99;22.99;PG;Travel;5.99;2007/03/21 09:09:00.996577000;2005/08/21 10:40:34.000000000;2005/08/29 11:29:34.000000000
Shanghai Tycoon;A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House;2006;7;2.99;20.99;PG;Travel;2.99;2007/03/01 07:30:41.996577000;2005/08/01 09:02:15.000000000;2005/08/08 10:26:15.000000000
Shanghai Tycoon;A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House;2006;7;2.99;20.99;PG;Travel;2.99;2007/04/12 06:21:21.996577000;2005/07/12 07:52:55.000000000;2005/07/16 13:19:55.000000000
Shanghai Tycoon;A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House;2006;7;2.99;20.99;PG;Travel;2.99;2007/03/21 17:30:02.996577000;2005/08/21 19:01:36.000000000;2005/08/22 15:09:36.000000000
Shanghai Tycoon;A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House;2006;7;2.99;20.99;PG;Travel;2.99;2007/03/19 18:35:23.996577000;2005/08/19 20:06:57.000000000;2005/08/20 16:31:57.000000000
Shanghai Tycoon;A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House;2006;7;2.99;20.99;PG;Travel;2.99;2007/03/20 15:43:32.996577000;2005/08/20 17:15:06.000000000;2005/08/21 14:29:06.000000000
Shanghai Tycoon;A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House;2006;7;2.99;20.99;PG;Travel;2.99;2007/03/18 02:22:00.996577000;2005/08/18 03:53:34.000000000;2005/08/21 01:14:34.000000000
Shanghai Tycoon;A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House;2006;7;2.99;20.99;PG;Travel;2.99;2007/03/20 10:32:01.996577000;2005/08/20 12:03:35.000000000;2005/08/27 10:13:35.000000000
Shawshank Bubble;A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park;2006;6;4.99;20.99;PG;Travel;4.99;2007/04/10 23:35:07.996577000;2005/07/11 01:06:41.000000000;2005/07/14 19:19:41.000000000
Shawshank Bubble;A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park;2006;6;4.99;20.99;PG;Travel;4.99;2007/03/21 12:43:04.996577000;2005/08/21 14:14:38.000000000;2005/08/25 17:58:38.000000000
Shawshank Bubble;A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park;2006;6;4.99;20.99;PG;Travel;4.99;2007/03/17 20:27:40.996577000;2005/08/17 21:59:14.000000000;2005/08/22 03:23:14.000000000
Shawshank Bubble;A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park;2006;6;4.99;20.99;PG;Travel;6.99;2007/03/23 05:57:39.996577000;2005/08/23 07:29:13.000000000;2005/08/31 04:33:13.000000000
Shawshank Bubble;A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park;2006;6;4.99;20.99;PG;Travel;4.99;2007/04/06 05:57:25.996577000;2005/07/06 07:28:59.000000000;2005/07/11 05:19:59.000000000
Shawshank Bubble;A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park;2006;6;4.99;20.99;PG;Travel;7.99;2007/02/17 18:14:15.996577000;2005/06/17 19:45:49.000000000;2005/06/26 18:59:49.000000000
Shawshank Bubble;A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park;2006;6;4.99;20.99;PG;Travel;4.99;2007/04/30 03:38:52.996577000;2005/07/30 05:10:26.000000000;2005/07/31 08:13:26.000000000
Shawshank Bubble;A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park;2006;6;4.99;20.99;PG;Travel;4.99;2007/04/07 18:39:25.996577000;2005/07/07 20:10:59.000000000;2005/07/12 21:30:59.000000000
Shawshank Bubble;A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park;2006;6;4.99;20.99;PG;Travel;5.99;2007/03/21 18:56:52.996577000;2005/08/21 20:28:26.000000000;2005/08/28 19:01:26.000000000
Shepherd Midsummer;A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon;2006;7;0.99;14.99;R;Children;0.99;2007/03/18 22:45:35.996577000;2005/08/19 00:17:09.000000000;2005/08/22 23:46:09.000000000
Shepherd Midsummer;A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon;2006;7;0.99;14.99;R;Children;0.99;2007/04/10 07:06:58.996577000;2005/07/10 08:38:32.000000000;2005/07/13 10:11:32.000000000
Shepherd Midsummer;A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon;2006;7;0.99;14.99;R;Children;2.99;2007/03/18 21:02:02.996577000;2005/08/18 22:33:36.000000000;2005/08/27 23:55:36.000000000
Shepherd Midsummer;A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon;2006;7;0.99;14.99;R;Children;0.99;2007/04/10 00:17:50.996577000;2005/07/10 01:49:24.000000000;2005/07/14 22:55:24.000000000
Shepherd Midsummer;A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon;2006;7;0.99;14.99;R;Children;0.99;2007/03/17 00:06:45.996577000;2005/08/17 01:38:19.000000000;2005/08/18 20:30:19.000000000
Shepherd Midsummer;A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon;2006;7;0.99;14.99;R;Children;0.99;2007/04/10 09:46:38.996577000;2005/07/10 11:18:12.000000000;2005/07/16 14:53:12.000000000
Shepherd Midsummer;A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon;2006;7;0.99;14.99;R;Children;0.99;2007/03/22 13:11:39.996577000;2005/08/22 14:43:13.000000000;2005/08/26 14:26:13.000000000
Shepherd Midsummer;A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon;2006;7;0.99;14.99;R;Children;0.99;2007/03/23 18:19:55.996577000;2005/08/23 19:51:29.000000000;2005/08/24 15:07:29.000000000
Shepherd Midsummer;A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon;2006;7;0.99;14.99;R;Children;0.99;2007/04/11 14:40:37.996577000;2005/07/11 16:12:11.000000000;2005/07/17 20:19:11.000000000
Shepherd Midsummer;A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon;2006;7;0.99;14.99;R;Children;0.99;2007/03/19 05:19:28.996577000;2005/08/19 06:51:02.000000000;2005/08/25 11:48:02.000000000
Shepherd Midsummer;A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon;2006;7;0.99;14.99;R;Children;0.99;2007/04/30 12:27:58.996577000;2005/07/31 13:59:32.000000000;2005/08/07 12:30:32.000000000
Shining Roses;A Awe-Inspiring Character Study of a Astronaut And a Forensic Psychologist who must Challenge a Madman in Ancient India;2006;4;0.99;12.99;G;Travel;1.99;2007/03/02 14:20:24.996577000;2005/08/02 15:51:58.000000000;2005/08/07 12:34:58.000000000
Shining Roses;A Awe-Inspiring Character Study of a Astronaut And a Forensic Psychologist who must Challenge a Madman in Ancient India;2006;4;0.99;12.99;G;Travel;3.99;2007/04/06 01:02:14.996577000;2005/07/06 02:33:48.000000000;2005/07/13 04:38:48.000000000
Shining Roses;A Awe-Inspiring Character Study of a Astronaut And a Forensic Psychologist who must Challenge a Madman in Ancient India;2006;4;0.99;12.99;G;Travel;0.99;2007/03/23 13:34:25.996577000;2005/08/23 15:05:59.000000000;2005/08/24 11:13:59.000000000
Shining Roses;A Awe-Inspiring Character Study of a Astronaut And a Forensic Psychologist who must Challenge a Madman in Ancient India;2006;4;0.99;12.99;G;Travel;3.99;2007/04/30 23:34:53.996577000;2005/08/01 01:06:27.000000000;2005/08/08 22:41:27.000000000
Ship Wonderland;A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback;2006;5;2.99;15.99;R;Documentary;2.99;2007/02/18 15:05:04.996577000;2005/06/18 16:36:38.000000000;2005/06/21 19:15:38.000000000
Ship Wonderland;A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback;2006;5;2.99;15.99;R;Documentary;4.99;2007/04/30 03:47:23.996577000;2005/07/30 05:18:57.000000000;2005/08/06 06:21:57.000000000
Ship Wonderland;A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback;2006;5;2.99;15.99;R;Documentary;2.99;2007/04/07 22:49:23.996577000;2005/07/08 00:20:57.000000000;2005/07/10 02:31:57.000000000
Ship Wonderland;A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback;2006;5;2.99;15.99;R;Documentary;2.99;2007/03/18 07:33:41.996577000;2005/08/18 09:05:15.000000000;2005/08/23 11:10:15.000000000
Ship Wonderland;A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback;2006;5;2.99;15.99;R;Documentary;2.99;2007/04/06 06:02:41.996577000;2005/07/06 07:34:15.000000000;2005/07/08 01:50:15.000000000
Ship Wonderland;A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback;2006;5;2.99;15.99;R;Documentary;2.99;2007/03/22 00:04:03.996577000;2005/08/22 01:35:37.000000000;2005/08/23 19:55:37.000000000
Ship Wonderland;A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback;2006;5;2.99;15.99;R;Documentary;2.99;2007/04/30 09:19:53.996577000;2005/07/30 10:51:27.000000000;2005/07/31 06:38:27.000000000
Shock Cabin;A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans;2006;7;2.99;15.99;PG-13;Foreign;2.99;2007/04/09 21:52:23.996577000;2005/07/09 23:23:57.000000000;2005/07/15 03:11:57.000000000
Shock Cabin;A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans;2006;7;2.99;15.99;PG-13;Foreign;4.99;2007/02/19 10:46:43.996577000;2005/06/19 12:18:17.000000000;2005/06/28 14:09:17.000000000
Shock Cabin;A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans;2006;7;2.99;15.99;PG-13;Foreign;2.99;2007/04/28 22:14:57.996577000;2005/07/28 23:46:31.000000000;2005/08/03 00:11:31.000000000
Shock Cabin;A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans;2006;7;2.99;15.99;PG-13;Foreign;2.99;2007/04/08 09:01:40.996577000;2005/07/08 10:33:14.000000000;2005/07/15 14:30:14.000000000
Shock Cabin;A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans;2006;7;2.99;15.99;PG-13;Foreign;2.99;2007/03/20 06:34:18.996577000;2005/08/20 08:05:52.000000000;2005/08/24 12:38:52.000000000
Shock Cabin;A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans;2006;7;2.99;15.99;PG-13;Foreign;2.99;2007/04/07 01:13:28.996577000;2005/07/07 02:45:02.000000000;2005/07/14 01:41:02.000000000
Shock Cabin;A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans;2006;7;2.99;15.99;PG-13;Foreign;2.99;2007/02/21 16:06:28.996577000;2005/06/21 17:38:02.000000000;2005/06/23 19:47:02.000000000
Shock Cabin;A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans;2006;7;2.99;15.99;PG-13;Foreign;2.99;2007/03/01 16:44:46.996577000;2005/08/01 18:16:20.000000000;2005/08/03 12:21:20.000000000
Shock Cabin;A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans;2006;7;2.99;15.99;PG-13;Foreign;3.99;2007/02/18 11:25:32.996577000;2005/06/18 12:57:06.000000000;2005/06/26 07:32:06.000000000
Shock Cabin;A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans;2006;7;2.99;15.99;PG-13;Foreign;2.99;2007/04/28 03:52:02.996577000;2005/07/28 05:23:36.000000000;2005/08/01 02:20:36.000000000
Shock Cabin;A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans;2006;7;2.99;15.99;PG-13;Foreign;2.99;2007/04/06 17:55:58.996577000;2005/07/06 19:27:32.000000000;2005/07/08 23:27:32.000000000
Shock Cabin;A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans;2006;7;2.99;15.99;PG-13;Foreign;2.99;2007/03/22 12:59:05.996577000;2005/08/22 14:30:39.000000000;2005/08/27 15:55:39.000000000
Shock Cabin;A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans;2006;7;2.99;15.99;PG-13;Foreign;2.99;2007/04/12 14:00:27.996577000;2005/07/12 15:32:01.000000000;2005/07/18 14:03:01.000000000
